Time (t) , Room temperature(T(t))
838.10, 10.0017
838.20, 10.0016
838.30, 10.0016
838.40, 10.0016
838.50, 10.0016
838.60, 10.0016
838.70, 10.0016
838.80, 10.0016
838.90, 10.0016
839.00, 10.0016
839.10, 10.0016
839.20, 10.0016
839.30, 10.0016
839.40, 10.0016
839.50, 10.0016
839.60, 10.0016
839.70, 10.0016
839.80, 10.0016
839.90, 10.0016
840.00, 10.0016
840.10, 10.0016
840.20, 10.0016
840.30, 10.0016
840.40, 10.0016
840.50, 10.0016
840.60, 10.0016
840.70, 10.0016
840.80, 10.0016
840.90, 10.0016
841.00, 10.0016
841.10, 10.0016
841.20, 10.0016
841.30, 10.0016
841.40, 10.0016
841.50, 10.0016
841.60, 10.0016
841.70, 10.0016
841.80, 10.0016
841.90, 10.0016
842.00, 10.0016
842.10, 10.0016
842.20, 10.0016
842.30, 10.0016
842.40, 10.0016
842.50, 10.0016
842.60, 10.0016
842.70, 10.0016
842.80, 10.0016
842.90, 10.0016
843.00, 10.0016
843.10, 10.0016
843.20, 10.0016
843.30, 10.0016
843.40, 10.0016
843.50, 10.0016
843.60, 10.0016
843.70, 10.0016
843.80, 10.0016
843.90, 10.0016
844.00, 10.0016
844.10, 10.0015
844.20, 10.0015
844.30, 10.0015
844.40, 10.0015
844.50, 10.0015
844.60, 10.0015
844.70, 10.0015
844.80, 10.0015
844.90, 10.0015
845.00, 10.0015
845.10, 10.0015
845.20, 10.0015
845.30, 10.0015
845.40, 10.0015
845.50, 10.0015
845.60, 10.0015
845.70, 10.0015
845.80, 10.0015
845.90, 10.0015
846.00, 10.0015
846.10, 10.0015
846.20, 10.0015
846.30, 10.0015
846.40, 10.0015
846.50, 10.0015
846.60, 10.0015
846.70, 10.0015
846.80, 10.0015
846.90, 10.0015
847.00, 10.0015
847.10, 10.0015
847.20, 10.0015
847.30, 10.0015
847.40, 10.0015
847.50, 10.0015
847.60, 10.0015
847.70, 10.0015
847.80, 10.0015
847.90, 10.0015
848.00, 10.0015
848.10, 10.0015
848.20, 10.0015
848.30, 10.0015
848.40, 10.0015
848.50, 10.0015
848.60, 10.0015
848.70, 10.0015
848.80, 10.0015
848.90, 10.0015
849.00, 10.0015
849.10, 10.0015
849.20, 10.0015
849.30, 10.0015
849.40, 10.0015
849.50, 10.0015
849.60, 10.0015
849.70, 10.0015
849.80, 10.0015
849.90, 10.0015
850.00, 10.0015
850.10, 10.0015
850.20, 10.0015
850.30, 10.0015
850.40, 10.0015
850.50, 10.0014
850.60, 10.0014
850.70, 10.0014
850.80, 10.0014
850.90, 10.0014
851.00, 10.0014
851.10, 10.0014
851.20, 10.0014
851.30, 10.0014
851.40, 10.0014
851.50, 10.0014
851.60, 10.0014
851.70, 10.0014
851.80, 10.0014
851.90, 10.0014
852.00, 10.0014
852.10, 10.0014
852.20, 10.0014
852.30, 10.0014
852.40, 10.0014
852.50, 10.0014
852.60, 10.0014
852.70, 10.0014
852.80, 10.0014
852.90, 10.0014
853.00, 10.0014
853.10, 10.0014
853.20, 10.0014
853.30, 10.0014
853.40, 10.0014
853.50, 10.0014
853.60, 10.0014
853.70, 10.0014
853.80, 10.0014
853.90, 10.0014
854.00, 10.0014
854.10, 10.0014
854.20, 10.0014
854.30, 10.0014
854.40, 10.0014
854.50, 10.0014
854.60, 10.0014
854.70, 10.0014
854.80, 10.0014
854.90, 10.0014
855.00, 10.0014
855.10, 10.0014
855.20, 10.0014
855.30, 10.0014
855.40, 10.0014
855.50, 10.0014
855.60, 10.0014
855.70, 10.0014
855.80, 10.0014
855.90, 10.0014
856.00, 10.0014
856.10, 10.0014
856.20, 10.0014
856.30, 10.0014
856.40, 10.0014
856.50, 10.0014
856.60, 10.0014
856.70, 10.0014
856.80, 10.0014
856.90, 10.0014
857.00, 10.0014
857.10, 10.0014
857.20, 10.0014
857.30, 10.0013
857.40, 10.0013
857.50, 10.0013
857.60, 10.0013
857.70, 10.0013
857.80, 10.0013
857.90, 10.0013
858.00, 10.0013
858.10, 10.0013
858.20, 10.0013
858.30, 10.0013
858.40, 10.0013
858.50, 10.0013
858.60, 10.0013
858.70, 10.0013
858.80, 10.0013
858.90, 10.0013
859.00, 10.0013
859.10, 10.0013
859.20, 10.0013
859.30, 10.0013
859.40, 10.0013
859.50, 10.0013
859.60, 10.0013
859.70, 10.0013
859.80, 10.0013
859.90, 10.0013
860.00, 10.0013
860.10, 10.0013
860.20, 10.0013
860.30, 10.0013
860.40, 10.0013
860.50, 10.0013
860.60, 10.0013
860.70, 10.0013
860.80, 10.0013
860.90, 10.0013
861.00, 10.0013
861.10, 10.0013
861.20, 10.0013
861.30, 10.0013
861.40, 10.0013
861.50, 10.0013
861.60, 10.0013
861.70, 10.0013
861.80, 10.0013
861.90, 10.0013
862.00, 10.0013
862.10, 10.0013
862.20, 10.0013
862.30, 10.0013
862.40, 10.0013
862.50, 10.0013
862.60, 10.0013
862.70, 10.0013
862.80, 10.0013
862.90, 10.0013
863.00, 10.0013
863.10, 10.0013
863.20, 10.0013
863.30, 10.0013
863.40, 10.0013
863.50, 10.0013
863.60, 10.0013
863.70, 10.0013
863.80, 10.0013
863.90, 10.0013
864.00, 10.0013
864.10, 10.0013
864.20, 10.0013
864.30, 10.0013
864.40, 10.0013
864.50, 10.0013
864.60, 10.0012
864.70, 10.0012
864.80, 10.0012
864.90, 10.0012
865.00, 10.0012
865.10, 10.0012
865.20, 10.0012
865.30, 10.0012
865.40, 10.0012
865.50, 10.0012
865.60, 10.0012
865.70, 10.0012
865.80, 10.0012
865.90, 10.0012
866.00, 10.0012
866.10, 10.0012
866.20, 10.0012
866.30, 10.0012
866.40, 10.0012
866.50, 10.0012
866.60, 10.0012
866.70, 10.0012
866.80, 10.0012
866.90, 10.0012
867.00, 10.0012
867.10, 10.0012
867.20, 10.0012
867.30, 10.0012
867.40, 10.0012
867.50, 10.0012
867.60, 10.0012
867.70, 10.0012
867.80, 10.0012
867.90, 10.0012
868.00, 10.0012
868.10, 10.0012
868.20, 10.0012
868.30, 10.0012
868.40, 10.0012
868.50, 10.0012
868.60, 10.0012
868.70, 10.0012
868.80, 10.0012
868.90, 10.0012
869.00, 10.0012
869.10, 10.0012
869.20, 10.0012
869.30, 10.0012
869.40, 10.0012
869.50, 10.0012
869.60, 10.0012
869.70, 10.0012
869.80, 10.0012
869.90, 10.0012
870.00, 10.0012
870.10, 10.0012
870.20, 10.0012
870.30, 10.0012
870.40, 10.0012
870.50, 10.0012
870.60, 10.0012
870.70, 10.0012
870.80, 10.0012
870.90, 10.0012
871.00, 10.0012
871.10, 10.0012
871.20, 10.0012
871.30, 10.0012
871.40, 10.0012
871.50, 10.0012
871.60, 10.0012
871.70, 10.0012
871.80, 10.0012
871.90, 10.0012
872.00, 10.0012
872.10, 10.0012
872.20, 10.0012
872.30, 10.0012
872.40, 10.0012
872.50, 10.0011
872.60, 10.0011
872.70, 10.0011
872.80, 10.0011
872.90, 10.0011
873.00, 10.0011
873.10, 10.0011
873.20, 10.0011
873.30, 10.0011
873.40, 10.0011
873.50, 10.0011
873.60, 10.0011
873.70, 10.0011
873.80, 10.0011
873.90, 10.0011
874.00, 10.0011
874.10, 10.0011
874.20, 10.0011
874.30, 10.0011
874.40, 10.0011
874.50, 10.0011
874.60, 10.0011
874.70, 10.0011
874.80, 10.0011
874.90, 10.0011
875.00, 10.0011
875.10, 10.0011
875.20, 10.0011
875.30, 10.0011
875.40, 10.0011
875.50, 10.0011
875.60, 10.0011
875.70, 10.0011
875.80, 10.0011
875.90, 10.0011
876.00, 10.0011
876.10, 10.0011
876.20, 10.0011
876.30, 10.0011
876.40, 10.0011
876.50, 10.0011
876.60, 10.0011
876.70, 10.0011
876.80, 10.0011
876.90, 10.0011
877.00, 10.0011
877.10, 10.0011
877.20, 10.0011
877.30, 10.0011
877.40, 10.0011
877.50, 10.0011
877.60, 10.0011
877.70, 10.0011
877.80, 10.0011
877.90, 10.0011
878.00, 10.0011
878.10, 10.0011
878.20, 10.0011
878.30, 10.0011
878.40, 10.0011
878.50, 10.0011
878.60, 10.0011
878.70, 10.0011
878.80, 10.0011
878.90, 10.0011
879.00, 10.0011
879.10, 10.0011
879.20, 10.0011
879.30, 10.0011
879.40, 10.0011
879.50, 10.0011
879.60, 10.0011
879.70, 10.0011
879.80, 10.0011
879.90, 10.0011
880.00, 10.0011
880.10, 10.0011
880.20, 10.0011
880.30, 10.0011
880.40, 10.0011
880.50, 10.0011
880.60, 10.0011
880.70, 10.0011
880.80, 10.0011
880.90, 10.0011
881.00, 10.0011
881.10, 10.0011
881.20, 10.0010
881.30, 10.0010
881.40, 10.0010
881.50, 10.0010
881.60, 10.0010
881.70, 10.0010
881.80, 10.0010
881.90, 10.0010
882.00, 10.0010
882.10, 10.0010
882.20, 10.0010
882.30, 10.0010
882.40, 10.0010
882.50, 10.0010
882.60, 10.0010
882.70, 10.0010
882.80, 10.0010
882.90, 10.0010
883.00, 10.0010
883.10, 10.0010
883.20, 10.0010
883.30, 10.0010
883.40, 10.0010
883.50, 10.0010
883.60, 10.0010
883.70, 10.0010
883.80, 10.0010
883.90, 10.0010
884.00, 10.0010
884.10, 10.0010
884.20, 10.0010
884.30, 10.0010
884.40, 10.0010
884.50, 10.0010
884.60, 10.0010
884.70, 10.0010
884.80, 10.0010
884.90, 10.0010
885.00, 10.0010
885.10, 10.0010
885.20, 10.0010
885.30, 10.0010
885.40, 10.0010
885.50, 10.0010
885.60, 10.0010
885.70, 10.0010
885.80, 10.0010
885.90, 10.0010
886.00, 10.0010
886.10, 10.0010
886.20, 10.0010
886.30, 10.0010
886.40, 10.0010
886.50, 10.0010
886.60, 10.0010
886.70, 10.0010
886.80, 10.0010
886.90, 10.0010
887.00, 10.0010
887.10, 10.0010
887.20, 10.0010
887.30, 10.0010
887.40, 10.0010
887.50, 10.0010
887.60, 10.0010
887.70, 10.0010
887.80, 10.0010
887.90, 10.0010
888.00, 10.0010
888.10, 10.0010
888.20, 10.0010
888.30, 10.0010
888.40, 10.0010
888.50, 10.0010
888.60, 10.0010
888.70, 10.0010
888.80, 10.0010
888.90, 10.0010
889.00, 10.0010
889.10, 10.0010
889.20, 10.0010
889.30, 10.0010
889.40, 10.0010
889.50, 10.0010
889.60, 10.0010
889.70, 10.0010
889.80, 10.0010
889.90, 10.0010
890.00, 10.0010
890.10, 10.0010
890.20, 10.0010
890.30, 10.0010
890.40, 10.0010
890.50, 10.0010
890.60, 10.0010
890.70, 10.0009
890.80, 10.0009
890.90, 10.0009
891.00, 10.0009
891.10, 10.0009
891.20, 10.0009
891.30, 10.0009
891.40, 10.0009
891.50, 10.0009
891.60, 10.0009
891.70, 10.0009
891.80, 10.0009
891.90, 10.0009
892.00, 10.0009
892.10, 10.0009
892.20, 10.0009
892.30, 10.0009
892.40, 10.0009
892.50, 10.0009
892.60, 10.0009
892.70, 10.0009
892.80, 10.0009
892.90, 10.0009
893.00, 10.0009
893.10, 10.0009
893.20, 10.0009
893.30, 10.0009
893.40, 10.0009
893.50, 10.0009
893.60, 10.0009
893.70, 10.0009
893.80, 10.0009
893.90, 10.0009
894.00, 10.0009
894.10, 10.0009
894.20, 10.0009
894.30, 10.0009
894.40, 10.0009
894.50, 10.0009
894.60, 10.0009
894.70, 10.0009
894.80, 10.0009
894.90, 10.0009
895.00, 10.0009
895.10, 10.0009
895.20, 10.0009
895.30, 10.0009
895.40, 10.0009
895.50, 10.0009
895.60, 10.0009
895.70, 10.0009
895.80, 10.0009
895.90, 10.0009
896.00, 10.0009
896.10, 10.0009
896.20, 10.0009
896.30, 10.0009
896.40, 10.0009
896.50, 10.0009
896.60, 10.0009
896.70, 10.0009
896.80, 10.0009
896.90, 10.0009
897.00, 10.0009
897.10, 10.0009
897.20, 10.0009
897.30, 10.0009
897.40, 10.0009
897.50, 10.0009
897.60, 10.0009
897.70, 10.0009
897.80, 10.0009
897.90, 10.0009
898.00, 10.0009
898.10, 10.0009
898.20, 10.0009
898.30, 10.0009
898.40, 10.0009
898.50, 10.0009
898.60, 10.0009
898.70, 10.0009
898.80, 10.0009
898.90, 10.0009
899.00, 10.0009
899.10, 10.0009
899.20, 10.0009
899.30, 10.0009
899.40, 10.0009
899.50, 10.0009
899.60, 10.0009
899.70, 10.0009
899.80, 10.0009
899.90, 10.0009
900.00, 10.0009
